Id,Category
2997,2
2998,4
2999,8
3000,2
3001,3
3002,1
3003,5
3004,5
3005,4
3006,10
3007,0
3008,4
3009,10
3010,7
3011,3
3012,6
3013,9
3014,6
3015,1
3016,3
3017,6
3018,9
3019,5
3020,6
3021,0
3022,5
3023,8
3024,9
3025,4
3026,6
3027,2
3028,10
3029,0
3030,0
3031,6
3032,9
3033,5
3034,8
3035,4
3036,1
3037,0
3038,10
3039,5
3040,10
3041,9
3042,10
3043,1
3044,3
3045,3
3046,0
3047,1
3048,5
3049,0
3050,2
3051,4
3052,8
3053,10
3054,6
3055,9
3056,8
3057,9
3058,6
3059,10
3060,8
3061,0
3062,7
3063,9
3064,4
3065,9
3066,7
3067,7
3068,10
3069,5
3070,3
3071,5
3072,0
3073,5
3074,4
3075,0
3076,4
3077,3
3078,0
3079,5
3080,2
3081,10
3082,10
3083,9
3084,9
3085,10
3086,6
3087,2
3088,6
3089,3
3090,9
3091,4
3092,9
3093,5
3094,7
3095,4
3096,9
3097,0
3098,6
3099,5
3100,0
3101,9
3102,0
3103,7
3104,8
3105,0
3106,3
3107,9
3108,8
3109,9
3110,9
3111,8
3112,2
3113,8
3114,9
3115,9
3116,8
3117,8
3118,6
3119,10
3120,5
3121,2
3122,2
3123,4
3124,8
3125,3
3126,8
3127,8
3128,7
3129,0
3130,7
3131,5
3132,4
3133,7
3134,5
3135,4
3136,6
3137,9
3138,0
3139,2
3140,5
3141,6
3142,9
3143,3
3144,10
3145,8
3146,1
3147,10
3148,2
3149,0
3150,5
3151,0
3152,6
3153,0
3154,9
3155,9
3156,7
3157,0
3158,4
3159,9
3160,6
3161,1
3162,8
3163,10
3164,9
3165,0
3166,9
3167,9
3168,2
3169,0
3170,2
3171,9
3172,0
3173,7
3174,2
3175,7
3176,10
3177,4
3178,6
3179,3
3180,5
3181,2
3182,9
3183,8
3184,0
3185,1
3186,9
3187,8
3188,8
3189,6
3190,3
3191,3
3192,9
3193,4
3194,2
3195,8
3196,10
3197,8
3198,2
3199,3
3200,10
3201,8
3202,10
3203,9
3204,7
3205,10
3206,10
3207,6
3208,0
3209,5
3210,4
3211,2
3212,9
3213,0
3214,10
3215,9
3216,2
3217,0
3218,8
3219,2
3220,9
3221,9
3222,4
3223,2
3224,1
3225,0
3226,9
3227,9
3228,9
3229,6
3230,0
3231,4
3232,10
3233,2
3234,6
3235,5
3236,6
3237,7
3238,3
3239,5
3240,9
3241,10
3242,7
3243,8
3244,0
3245,6
3246,4
3247,3
3248,9
3249,0
3250,10
3251,5
3252,0
3253,8
3254,8
3255,6
3256,0
3257,2
3258,5
3259,8
3260,9
3261,5
3262,3
3263,6
3264,8
3265,4
3266,9
3267,8
3268,7
3269,6
3270,5
3271,4
3272,9
3273,10
3274,4
3275,8
3276,4
3277,0
3278,0
3279,9
3280,6
3281,10
3282,1
3283,6
3284,9
3285,10
3286,7
3287,1
3288,4
3289,1
3290,7
3291,9
3292,5
3293,2
3294,10
3295,6
3296,8
3297,10
3298,9
3299,7
3300,4
3301,9
3302,2
3303,0
3304,10
3305,2
3306,9
3307,0
3308,2
3309,2
3310,1
3311,2
3312,9
3313,1
3314,8
3315,1
3316,4
3317,9
3318,3
3319,3
3320,1
3321,4
3322,8
3323,3
3324,10
3325,2
3326,5
3327,8
3328,10
3329,4
3330,10
3331,9
3332,8
3333,8
3334,4
3335,5
3336,9
3337,10
3338,1
3339,4
3340,7
3341,4
3342,2
3343,8
3344,8
3345,0
3346,9
