Id,Category
2997,5
2998,9
2999,5
3000,2
3001,0
3002,1
3003,5
3004,5
3005,9
3006,10
3007,8
3008,0
3009,3
3010,6
3011,1
3012,6
3013,9
3014,6
3015,1
3016,3
3017,4
3018,4
3019,5
3020,6
3021,4
3022,5
3023,4
3024,4
3025,9
3026,7
3027,2
3028,10
3029,6
3030,4
3031,7
3032,9
3033,5
3034,3
3035,0
3036,1
3037,5
3038,10
3039,5
3040,8
3041,9
3042,10
3043,1
3044,1
3045,3
3046,7
3047,1
3048,5
3049,0
3050,1
3051,0
3052,8
3053,10
3054,6
3055,1
3056,1
3057,9
3058,3
3059,10
3060,5
3061,6
3062,7
3063,9
3064,9
3065,1
3066,6
3067,6
3068,8
3069,5
3070,6
3071,5
3072,6
3073,6
3074,4
3075,1
3076,4
3077,3
3078,0
3079,5
3080,1
3081,10
3082,2
3083,9
3084,9
3085,8
3086,5
3087,2
3088,6
3089,0
3090,9
3091,6
3092,4
3093,5
3094,7
3095,4
3096,4
3097,5
3098,5
3099,5
3100,1
3101,9
3102,5
3103,4
3104,8
3105,4
3106,3
3107,4
3108,8
3109,9
3110,10
3111,8
3112,5
3113,5
3114,9
3115,9
3116,2
3117,8
3118,6
3119,6
3120,5
3121,5
3122,5
3123,5
3124,8
3125,1
3126,8
3127,8
3128,9
3129,5
3130,7
3131,5
3132,9
3133,6
3134,5
3135,9
3136,6
3137,5
3138,2
3139,5
3140,5
3141,6
3142,9
3143,1
3144,10
3145,8
3146,1
3147,10
3148,5
3149,0
3150,4
3151,5
3152,6
3153,0
3154,9
3155,9
3156,6
3157,4
3158,4
3159,9
3160,2
3161,1
3162,5
3163,10
3164,9
3165,0
3166,9
3167,9
3168,1
3169,4
3170,5
3171,9
3172,0
3173,7
3174,1
3175,7
3176,10
3177,6
3178,6
3179,3
3180,6
3181,8
3182,9
3183,8
3184,1
3185,8
3186,9
3187,8
3188,5
3189,6
3190,6
3191,3
3192,5
3193,4
3194,2
3195,2
3196,10
3197,0
3198,8
3199,3
3200,10
3201,3
3202,10
3203,9
3204,6
3205,10
3206,6
3207,6
3208,5
3209,5
3210,4
3211,2
3212,7
3213,0
3214,8
3215,9
3216,9
3217,2
3218,9
3219,5
3220,9
3221,9
3222,3
3223,2
3224,1
3225,5
3226,9
3227,5
3228,5
3229,7
3230,1
3231,4
3232,8
3233,5
3234,6
3235,5
3236,6
3237,7
3238,2
3239,6
3240,9
3241,10
3242,6
3243,1
3244,7
3245,6
3246,8
3247,1
3248,4
3249,6
3250,10
3251,5
3252,5
3253,8
3254,8
3255,4
3256,4
3257,4
3258,5
3259,5
3260,9
3261,5
3262,3
3263,6
3264,4
3265,6
3266,9
3267,8
3268,4
3269,6
3270,5
3271,9
3272,9
3273,5
3274,4
3275,5
3276,5
3277,0
3278,4
3279,4
3280,6
3281,10
3282,9
3283,6
3284,9
3285,3
3286,6
3287,3
3288,4
3289,1
3290,7
3291,9
3292,5
3293,2
3294,10
3295,6
3296,10
3297,8
3298,9
3299,7
3300,4
3301,9
3302,7
3303,0
3304,10
3305,5
3306,1
3307,1
3308,2
3309,1
3310,1
3311,1
3312,9
3313,1
3314,8
3315,9
3316,0
3317,10
3318,7
3319,1
3320,1
3321,4
3322,8
3323,5
3324,8
3325,2
3326,5
3327,5
3328,10
3329,4
3330,8
3331,9
3332,10
3333,8
3334,4
3335,5
3336,9
3337,10
3338,2
3339,5
3340,7
3341,6
3342,5
3343,8
3344,5
3345,6
3346,9
